SeriousDlqin2yrs,RevolvingUtil,age,Late30_59,DebtRatio,MonthlyIncome,OpenCreditLines,Late90,RealEstateLoans,Late60_89,Dependents
0,0.4355825361371371,44,0,0.3669906634301449,5398.9107445327345,3,0,2,0,1.0
0,0.2869989234140907,47,0,0.08104344445307288,13891.100016321063,6,0,0,0,1.0
0,0.27757637316697376,62,0,0.263485374704832,,11,0,1,0,0.0
0,0.19260284885207682,32,0,0.15668094183295617,10767.022266301596,8,0,4,0,0.0
0,0.16512435409094894,40,0,0.19969412759577101,7209.979153780166,5,0,2,0,0.0
0,0.34502864185446136,41,1,0.08399930759839089,7852.0793906425815,8,0,0,0,1.0
0,0.4841726243995817,52,0,0.09455065419304823,6025.238563586235,7,0,2,0,2.0
0,0.3272384678074543,47,0,0.30798399661674086,5393.726975534915,9,0,3,0,0.0
0,0.23960100030956266,47,0,0.17206066502257808,56149.59449942399,6,0,2,0,3.0
0,0.38455195542244186,42,1,0.09105333793847803,6542.05556079268,6,0,3,0,2.0
0,0.18462041869693427,37,0,0.29676790290148636,4762.789105511831,3,0,0,0,2.0
0,0.28560112140869404,60,0,0.30912551105677744,17417.477163169548,4,0,0,0,1.0
0,0.10693974657424415,47,0,0.05724141309222752,11307.916371583864,6,0,0,1,1.0
0,0.08994807387078628,60,0,0.35326209263681685,9983.672392453322,5,0,1,0,3.0
0,0.5478121325972011,36,1,0.6458267095800201,7754.607292891317,6,1,1,0,2.0
0,0.2967499207238685,42,0,0.29347969324125067,8076.694138580504,7,0,2,0,1.0
0,0.10618172330268447,48,1,0.5314756697573355,8529.691355628767,6,0,2,0,2.0
0,0.1781941417642841,50,0,0.22196198316651464,17470.48666982591,8,0,1,0,1.0
0,0.27715491668324793,62,0,0.41837333492086537,8741.329968635251,6,0,2,0,0.0
0,0.284766869019247,45,0,0.16544821258191766,17535.560037254403,6,0,1,0,
0,0.09973115376100106,62,0,0.12995998230294278,9635.0911564527,9,0,1,0,0.0
0,0.11116700167068834,57,0,0.11405498776258434,8932.283049211454,10,0,1,0,2.0
0,0.46200416589563686,50,0,0.35117398093220553,5939.206470007874,4,0,0,0,0.0
0,0.3986001171407765,38,0,0.14749242987191352,28922.156893792002,6,0,2,0,1.0
0,0.404017083149041,62,0,0.17949779117527462,,7,0,0,0,1.0
0,0.2782756168931947,39,0,0.4607846941408471,9891.083565669112,4,0,2,0,2.0
0,0.08352971840297028,51,0,0.5402856573166045,25070.180530321817,8,0,1,0,2.0
0,0.040328968713583074,51,0,0.3244159230562475,12188.559711413553,8,0,3,0,1.0
0,0.38778228205894877,49,0,0.43662119583110776,,7,0,0,0,0.0
0,0.3815257043853134,46,1,0.17354265542806777,10197.16736705085,8,0,1,0,1.0
0,0.03328541815694705,40,0,0.357188252095932,6720.722225807697,8,0,1,0,
0,0.19324588108597818,29,0,0.4517428281415858,18185.50057166956,5,0,2,0,1.0
1,0.7986172863269979,48,1,0.6122854988574309,4554.733639579283,9,2,1,1,3.0
0,0.1642795232746971,45,1,0.522741754858256,6073.131982990802,8,0,4,0,2.0
0,0.4579575510289456,50,0,0.5322762737953657,6710.821069667832,9,0,0,0,0.0
0,0.06881337404961951,50,0,0.24187843045985497,11221.975925372648,3,0,0,0,0.0
0,0.3605009457299099,67,0,0.09684184894117989,9819.065421987676,7,0,1,0,3.0
0,0.5866933461769261,79,1,0.1311941738966812,3899.699995416395,10,0,1,0,1.0
1,0.688999351164436,47,1,1.318124183451622,,8,0,0,1,1.0
0,0.3008982355244165,49,0,0.21929074371054014,14471.217250887325,10,0,0,0,1.0
1,0.8897437384008252,45,4,1.1745256641848791,5681.318236690361,6,0,1,1,1.0
0,0.23964778601255018,31,0,0.3326969211874477,,5,0,1,0,1.0
0,0.6109851546423232,27,0,0.10601509718731753,12375.744601385584,6,0,1,0,0.0
0,0.33651351034147375,40,1,0.4658115016469774,8391.13264352047,11,0,2,0,1.0
0,0.2809197633265623,22,2,0.3318395300579619,12051.337857238512,10,0,0,0,0.0
0,0.503396358664348,67,0,0.24384287069277774,,3,0,0,0,0.0
0,0.26622388709837436,57,0,0.24360794715409784,,7,0,0,0,1.0
0,0.1919763796148957,48,2,0.38252835263784557,10244.849568750624,10,0,0,0,0.0
0,0.27564134691555503,67,2,0.5886619872807655,,7,0,1,0,0.0
0,0.3180523708670696,37,0,0.17004812248154588,8915.676872676908,7,0,1,0,3.0
0,0.22253284687092312,40,0,0.355893162491671,7968.803043771269,5,0,0,0,1.0
0,0.5021362665833465,24,0,0.6172341330261483,6736.153040249645,7,0,1,0,0.0
0,0.39395520279674134,62,0,0.3570549863695812,,7,0,1,0,2.0
0,0.4366796094747588,40,0,0.30966131260905394,7844.569750878203,12,0,0,0,3.0
0,0.46435872331472827,52,0,0.2764477319871227,8796.136233112347,8,0,1,0,0.0
0,0.19964188596660526,66,0,0.16282276185440933,16365.749115661081,10,0,2,0,4.0
0,0.1849510874805419,71,0,0.11306473623589558,8187.429502209591,11,0,1,0,3.0
0,0.6038743088954276,51,0,0.1302150473204236,8380.76606962228,6,1,1,0,1.0
0,0.1840240420224935,57,0,0.29378971070072507,8551.076662962936,9,0,1,0,0.0
0,0.2698461434550474,39,2,0.21682000803751414,9662.900229881083,7,0,2,0,0.0
0,0.16112815728793758,75,0,0.22687605591212107,23134.739344731257,14,0,1,0,2.0
0,0.1425139640054731,49,0,0.15986669078420962,8188.026434502793,5,0,2,0,2.0
0,0.5401404900923609,53,1,0.38159003363404204,13102.466725367329,8,0,0,0,1.0
0,0.06667882234240416,46,1,0.09783173411583856,11788.153214821881,13,0,1,0,2.0
1,0.8103316151376799,37,3,0.9237309047336617,4986.601764492921,8,1,0,0,1.0
0,0.5180384745839696,54,0,0.38664685929923953,6129.964087860855,12,0,2,0,3.0
0,0.2115388156238263,62,0,0.2680970431869029,12859.429561327252,4,0,0,0,1.0
0,0.40926897205908663,56,0,0.28069630783179444,3778.874482071377,10,0,0,0,1.0
0,0.49759638412780927,48,0,0.23042176199211706,,7,0,0,0,2.0
0,0.0715192933604192,65,0,0.19234390522528644,7549.219896185892,4,0,0,0,1.0
0,0.2103066401891825,56,0,0.140482955784882,8846.129316295126,8,0,2,0,2.0
0,0.2613003836217324,38,0,0.13813498989719816,10322.02835882299,7,0,0,0,1.0
0,0.05875812190393243,38,1,0.13234636326537919,19843.148524438715,10,0,0,0,2.0
0,0.14568501196582015,54,0,0.2282651936538157,13562.777345896042,6,0,3,0,0.0
0,0.11140203838384145,64,0,0.20206625983549636,10769.083820742875,11,0,0,0,3.0
0,0.3415715869507602,74,1,0.27622919623115755,,6,0,3,0,0.0
0,0.2360296949361932,27,0,0.3684135928156927,8411.133735012478,10,1,0,0,1.0
0,0.23576572202439394,52,0,0.0809747590220696,5612.47847704447,9,0,1,0,1.0
0,0.3028586973577691,58,0,0.19760588102866358,3450.4435821337684,8,0,0,0,4.0
0,0.17781424362868242,56,1,0.31938914534969287,,10,0,0,0,0.0
0,0.06197179429130926,66,0,0.31151966192671005,17772.755569564597,8,0,1,0,0.0
0,0.2559767938894468,61,0,0.1389472748404712,6933.661591029273,8,0,1,0,1.0
0,0.403364798746065,38,0,0.127304672358611,,11,0,0,0,1.0
0,0.39364043412294575,37,0,0.1899711474940583,,6,0,3,0,2.0
0,0.06175953953708718,56,0,0.38853123925604144,2641.336441215093,13,0,0,0,1.0
1,0.6302696865275741,32,4,1.1130826487300136,24447.46636774441,4,2,1,2,0.0
1,0.8935634984230162,54,2,0.80479268539475,12049.45839725792,9,1,1,1,1.0
0,0.3012452250175351,29,0,0.3127668485023645,11461.961555722479,7,0,0,0,0.0
0,0.05556052864943819,37,0,0.2244028354882661,13074.90324430694,6,0,0,0,3.0
0,0.12961664966578462,61,0,0.3607616113667572,13181.638421138294,6,0,1,0,1.0
0,0.3572156312752286,47,0,0.11647685336358171,21038.494932994796,11,0,3,0,1.0
0,0.28634857050913387,53,1,0.23406719238172605,13055.92997637644,10,0,0,0,0.0
0,0.26053520326115914,66,0,0.6221047006341474,11208.972901681645,8,0,2,0,2.0
0,0.07222114428633551,35,0,0.17768312485908655,,12,0,0,0,0.0
0,0.23650256919170212,46,0,0.2093159150118011,3415.320071955466,7,0,0,0,0.0
0,0.2788048193998422,44,1,0.3026483327717451,29743.158459596678,9,0,2,0,0.0
0,0.3755364232749285,56,0,0.26235059442520975,,9,0,1,0,0.0
0,0.3224980882310801,62,0,0.48548491822655093,9189.132441496617,4,0,0,0,0.0
0,0.13861782282337212,31,0,0.4364355050326178,6949.873783933872,10,0,0,0,1.0
0,0.30484849572646544,51,0,0.1970686057901691,7121.354422307565,8,0,0,0,1.0
0,0.04919974218238287,64,0,0.4392548511547938,8567.53337198614,4,0,3,0,1.0
0,0.11596862773614182,26,0,0.2867059712165185,18000.92202134611,6,0,0,0,1.0
0,0.3174050685218454,51,0,0.23926170395162127,2883.074733931955,6,0,0,0,1.0
0,0.3765756345020048,34,0,0.054778981954767214,27034.46127963446,8,0,1,0,0.0
0,0.37473912671274406,43,0,0.1683497147244817,9892.516594136332,6,0,1,0,2.0
0,0.2549524967605926,21,0,0.26996755001163714,17825.713938165707,12,0,1,0,0.0
0,0.25279478338485173,71,0,0.3502735509503867,5351.860353648374,11,0,0,0,2.0
0,0.23823654345454917,47,1,0.2976716097978729,14211.69984591544,5,0,0,0,2.0
0,0.23930211204326887,40,0,0.17962363252982044,,11,0,0,0,1.0
0,0.16886155984309595,56,0,0.12382813508713371,,6,0,1,0,0.0
0,0.24352031269093183,37,0,0.26601234382717764,7003.039701689158,9,0,0,0,0.0
0,0.6804505930456874,36,0,0.32219490594580946,8173.657760285347,10,0,0,0,1.0
0,0.24117428944501412,73,0,0.18173979403173202,5337.266913975272,6,0,1,0,0.0
0,0.38918775802901123,77,1,0.06777158805173682,,11,0,0,0,1.0
0,0.11396507098877755,43,0,0.20591616409928176,,14,0,0,0,0.0
1,0.8039030614750795,49,3,0.8268317996243744,4089.5400548722437,7,2,1,2,0.0
0,0.5740386185116464,56,0,0.3519913535643213,2592.3533870472556,10,0,1,0,1.0
0,0.07814599325201262,32,0,0.5875839114668616,19503.633193482925,6,0,0,0,2.0
0,0.4234234537955175,39,1,0.34333278232335024,10504.581553751887,11,0,0,0,0.0
1,0.8937903307268898,44,0,0.6167437130782735,6089.993995266073,6,2,0,1,1.0
1,0.5919998657368278,40,2,0.847718762689875,,8,1,0,1,0.0
0,0.04132663067284363,83,0,0.4226849001599611,5843.975536927211,8,0,0,0,1.0
0,0.2825676913563271,44,1,0.08543620349323493,9895.10307942932,8,0,1,0,1.0
0,0.5388367141053172,74,1,0.13627691237308548,5938.727208650353,9,0,3,0,1.0
0,0.046368159923958235,47,0,0.14082632007652215,6342.48171217216,10,0,0,0,0.0
0,0.24290434049084278,63,0,0.34325187195320317,15630.26394983829,15,0,0,0,
0,0.5825417823285193,71,0,0.1842721394788227,17920.353664655657,11,0,0,0,0.0
0,0.4663339413063497,71,0,0.29246206934841473,15910.609357341107,6,0,0,0,0.0
0,0.20988708876624884,43,0,0.2028265419703844,,9,0,0,0,1.0
0,0.3741750657424755,39,0,0.2147467598417178,15859.130393265614,7,0,2,0,0.0
0,0.28175266069194216,50,0,0.4499482507886299,,10,0,1,0,0.0
0,0.2932045644519708,33,1,0.30712237175035434,26404.15087967079,7,0,1,1,1.0
0,0.3375625792084531,55,0,0.25051811178690114,11272.692913332707,9,0,0,0,1.0
0,0.18652774429707228,40,2,0.3129692391853679,18182.178684211318,8,1,1,0,1.0
0,0.1979378312077981,67,0,0.11974898124469031,,5,0,0,0,0.0
0,0.5156895532848477,44,0,0.43884868891107304,,7,0,2,0,1.0
0,0.3385294896730546,27,0,0.4891437192688737,8233.398704269766,8,0,3,0,1.0
0,0.3887393398757904,71,0,0.046101154747336545,,5,0,2,0,1.0
1,0.8917925960124723,36,2,1.2060109240533587,4599.836314836803,11,1,3,1,
0,0.12407148224626256,52,0,0.3754149504738256,8387.227536591,6,0,3,0,1.0
0,0.44662924278812227,67,0,0.4201039432838447,7941.213591820697,4,0,1,0,
0,0.10448523208690587,64,1,0.38961086632859765,,11,0,1,0,1.0
0,0.5251717180152096,41,0,0.20318488227600426,14894.92699226,8,0,1,0,2.0
1,0.846922975924703,57,3,1.2373983021515087,2402.8550230740107,8,1,0,0,1.0
0,0.39987864565794806,36,0,0.5376469468455345,11428.109388770301,11,0,0,0,2.0
1,0.63042494053282,34,2,0.7392723383223143,3174.931091498286,10,1,2,1,0.0
0,0.22715466482735192,60,0,0.3546138687053566,20514.726559659142,9,0,1,0,1.0
0,0.5759590526277618,57,2,0.3022757112104873,4701.074964984326,10,0,2,0,0.0
0,0.2595511770059627,62,0,0.1461798386461137,14633.502716855355,11,0,3,0,0.0
1,0.9143535978967383,41,4,1.2672598178504595,3834.8903603094495,7,2,0,1,1.0
0,0.5226755137518514,62,0,0.02059594400420016,8444.638306414035,8,0,2,0,0.0
0,0.07857183775057017,64,1,0.07066060895508851,,5,0,2,0,0.0
1,0.9572830383210887,31,0,1.1742361998935358,9702.47007805493,9,1,0,0,1.0
0,0.11732544543046955,47,0,0.4077801782872751,18002.118878337023,8,0,2,0,0.0
0,0.4403592514526249,65,0,0.33294223088084657,,9,0,1,0,0.0
0,0.2761216749067168,35,1,0.5815849990643167,13746.70748124376,6,0,0,0,0.0
0,0.28233219271287174,53,0,0.3219639270637073,,9,0,3,0,0.0
0,0.46733327065455715,59,0,0.19638662344788138,13997.761857133199,5,0,0,0,0.0
0,0.5704116495762928,58,0,0.02518447796902879,12711.535377215117,7,0,0,0,1.0
0,0.1816653691021818,57,0,0.3143194052966227,,9,0,1,0,0.0
0,0.4152514467975647,60,0,0.16528051756761905,6359.353166263118,11,0,1,0,1.0
0,0.33205520943330274,54,1,0.3340725180105313,13349.485055355099,14,0,3,0,1.0
1,0.5349043883616397,37,0,1.167675702808239,4535.853945326257,10,2,2,1,2.0
0,0.1729749255721903,59,0,0.16135474251589232,,4,0,0,0,0.0
0,0.3847703421101164,55,0,0.4879150795562892,,9,0,1,0,0.0
0,0.3760902698158781,31,0,0.6617664453491648,23102.250671850994,11,0,0,0,0.0
0,0.2758076196966759,71,0,0.052116865707030086,19843.921957524668,13,0,0,0,0.0
0,0.4878146783856154,59,1,0.5227596325259464,10147.382081590804,12,0,1,0,2.0
0,0.26549175523852236,32,1,0.2873836614123785,18372.270562362635,9,0,2,0,2.0
0,0.5274155590281148,40,0,0.14743715705142235,6689.582778964536,12,0,0,0,0.0
0,0.26211203650529624,44,0,0.14002163187320693,8990.402379826286,5,1,1,0,1.0
0,0.5413557163488587,44,2,0.269970825086615,,11,0,3,0,1.0
1,0.7662152612755917,53,3,0.5788380818056316,1725.6285371618933,9,0,1,2,2.0
1,0.8200411141103179,45,3,1.3144161340472118,6621.1735588491,4,2,2,0,3.0
0,0.6302493991482809,67,1,0.41838351806535706,24335.455858725065,10,0,2,0,1.0
0,0.3200791542855164,66,0,0.31800330514120967,8499.365363204417,9,0,1,0,2.0
0,0.4429442863904961,60,0,0.3419235349407241,14668.755135959105,9,0,5,0,1.0
0,0.06840552176337604,52,0,0.25089465603288996,11188.742564124213,2,0,2,0,0.0
0,0.1982657952120192,65,0,0.08241749143409327,,8,0,2,0,2.0
0,0.20356916450861412,48,0,0.44864448923233313,5226.136663326287,7,0,0,0,1.0
0,0.29151142631723564,41,0,0.021113348713790923,6266.491319516201,5,0,0,0,0.0
0,0.2554038653732602,68,0,0.28516235972231085,8796.98562402549,3,0,0,0,1.0
1,0.8030261752278611,21,1,1.152041410268897,,12,2,0,3,1.0
0,0.3024084463858602,42,1,0.31426125835087276,6082.113723288285,9,0,2,0,0.0
0,0.2448628826272028,46,0,0.45147426144174896,,16,1,1,0,2.0
0,0.2381881638015556,41,0,0.11359091480878446,12463.741621556437,12,1,1,0,1.0
0,0.4685711342083741,80,0,0.12866157428965866,15343.451320125427,8,0,1,0,1.0
0,0.412761723383853,52,0,0.4486985784064563,,10,0,0,0,2.0
0,0.23150830264730576,54,0,0.5431156421217905,6373.813137212462,1,1,1,0,2.0
0,0.2287219728642447,62,0,0.3253262025205272,,4,0,2,0,0.0
0,0.5456368167377531,34,0,0.23046747676895982,9120.417196711724,5,0,0,0,0.0
0,0.42605353088895054,67,0,0.332182370958219,8240.994882916275,4,0,0,0,0.0
1,0.7876082847882441,30,1,0.9481258633218379,,11,1,2,3,2.0
0,0.36770853945024495,77,0,0.3374572478685181,10855.276859852827,8,0,1,0,2.0
0,0.32649511713133805,47,0,0.35745778760114355,,8,0,2,0,2.0
0,0.38821354767752486,66,0,0.08843271890767063,6635.930092510207,7,0,1,0,1.0
1,0.6043792436504151,34,3,0.9324354728328759,7922.361466115774,9,0,1,1,0.0
0,0.09413301381375389,35,0,0.311626130255271,9048.980100064047,7,0,0,0,1.0
0,0.17967273579224408,47,0,0.4599716217227604,,6,0,0,0,1.0
0,0.09953572566777281,23,1,0.1398204921233172,4102.889651282224,9,0,0,0,1.0
0,0.3604687880660116,60,0,0.5655794853850551,3541.7529138391506,6,0,1,0,5.0
0,0.1637750128986452,56,0,0.20824684227442442,26694.18805957215,6,0,1,0,2.0
0,0.24247071134744683,38,0,0.09345549616845328,5000.617785474107,3,0,2,0,1.0
0,0.29979800506998006,51,1,0.11725894483307485,8452.108349562628,9,0,3,0,2.0
0,0.2357370308133399,63,1,0.2767343621778578,10195.885563582666,10,0,1,0,1.0
1,0.6437989211316308,42,0,0.8176985881340972,,7,1,1,2,0.0
1,0.7732657047271198,35,0,0.9692200748300923,,4,0,0,2,2.0
0,0.2974717188040445,47,1,0.31931934017201535,9647.904943407757,8,0,0,0,1.0
0,0.12774985581677795,52,0,0.1719824611579601,7888.806256815866,8,0,0,0,0.0
1,0.8070492270754137,53,3,1.1309110145367298,4855.029873520765,15,2,3,3,3.0
0,0.295827768172978,64,1,0.21651261711083125,10989.717965769121,12,0,0,0,1.0
0,0.2837912565443984,58,0,0.10376894594731577,,9,0,0,0,1.0
0,0.1122988384692505,61,0,0.22144518018338177,13635.6840834521,7,0,4,0,2.0
0,0.5213074552552258,32,1,0.08028092129648955,7238.225931407843,6,0,0,0,0.0
1,0.7041189851331485,38,4,1.307814285908916,3050.242938054963,8,1,1,2,1.0
0,0.3392987401914511,47,0,0.1483472149791292,5100.482545171447,6,0,4,0,1.0
0,0.4181795349902947,72,0,0.4849786417700086,,9,0,1,0,1.0
0,0.20643713919302925,54,1,0.17310298875937485,,15,0,0,0,0.0
0,0.6781010460633351,42,0,0.36332237459977995,,12,0,1,0,0.0
0,0.13670417053273862,63,0,0.12101233424000812,,8,0,0,0,0.0
0,0.39563508227041144,59,0,0.16733350115738155,7803.960457567434,8,0,0,0,1.0
0,0.33160382205375877,40,0,0.3193526109621466,,9,0,2,0,4.0
0,0.5287261111990864,47,0,0.4068134149347688,13841.179687684416,7,0,1,0,0.0
0,0.11969625864019581,47,0,0.2874661696214597,5228.142048415995,6,0,1,0,2.0
0,0.5961659601428805,69,2,0.20023315793257082,9915.559718835588,3,0,2,0,1.0
0,0.25114780655206154,54,0,0.3564217305965761,10294.10514062105,3,0,0,0,1.0
0,0.26356190934841456,62,0,0.26096174184856896,15706.64705826532,5,0,4,0,3.0
0,0.13048017168785264,45,0,0.37936647771082943,6454.629316406528,6,0,0,0,2.0
0,0.2606751378566298,56,0,0.40887137461938955,5147.667929465429,8,0,0,0,2.0
0,0.17328991725403517,70,0,0.43723617501082157,12550.60528478754,7,0,1,0,2.0
0,0.23295775932715157,46,0,0.2257288401862272,4927.527069193607,7,0,2,0,3.0
0,0.07089833314980525,53,0,0.5716847534201226,7620.752970890917,5,0,0,0,2.0
0,0.2512887820555337,32,1,0.2863765133545772,8784.028178819788,4,0,0,0,0.0
0,0.430949938324507,41,0,0.01831435407590965,13465.312040635108,12,0,1,0,1.0
0,0.05116183964181173,47,0,0.5693076240638616,4578.476780559947,9,0,1,0,0.0
0,0.4993292558406736,37,0,0.11056308870346143,8535.112223413584,12,0,1,0,1.0
0,0.4995466866592165,70,0,0.2758394990438499,10026.846299056142,3,0,0,0,2.0
0,0.5913306746318204,40,0,0.4077703061402277,,5,0,2,0,0.0
0,0.15713296465089632,63,0,0.42330812927292777,8276.626384264959,15,0,3,0,1.0
0,0.13127247462266578,54,0,0.1716957553999554,,9,0,0,0,1.0
0,0.18977897703309876,52,0,0.24160690190579795,7680.671330582761,13,0,2,0,1.0
0,0.14633641313758605,72,0,0.37625430058994425,,4,0,1,0,0.0
0,0.7103412027939687,21,0,0.4386205467040025,,7,0,1,0,0.0
0,0.2220867738011841,49,0,0.27474612804301607,8874.56525772749,3,0,1,0,0.0
0,0.5898769952333401,36,0,0.17458304830167543,19325.297423850872,11,0,0,0,0.0
0,0.24548580655003996,24,0,0.1913305208610366,4362.525480131393,8,0,1,0,4.0
0,0.12805234538482002,35,0,0.2334117492244872,,6,0,3,0,2.0
0,0.5088124292921132,52,0,0.26626592340929356,14590.785247279786,13,0,0,0,1.0
0,0.4171323257512118,41,0,0.1520769360693268,6907.267157508907,15,0,4,0,0.0
1,0.6706939253234494,50,4,1.3929914204277685,6912.7750431158975,18,1,0,0,0.0
0,0.43659402207516035,49,0,0.15756247317147187,,7,0,2,0,1.0
0,0.5852021756227227,47,0,0.2318640436357678,6718.74399366503,6,0,1,0,1.0
0,0.049393596260522456,47,0,0.109251407914769,,3,0,1,0,2.0
0,0.3736966660941362,50,0,0.3059097158698838,14376.15379954523,13,0,0,0,0.0
0,0.23087604559304864,46,0,0.07261485276634043,10283.725467937196,6,0,4,0,
1,0.6103730078048428,32,1,0.5641051506285297,2184.9854538541017,7,0,2,0,0.0
0,0.29020969151708453,65,0,0.18004604136007216,,8,0,1,0,0.0
0,0.41728877505229883,43,0,0.17673732324941557,,11,0,1,0,1.0
0,0.32164974903470556,46,0,0.3871231509825975,5286.081760276002,7,0,1,0,1.0
0,0.11181003898977807,58,0,0.07614408446671626,12035.539888155894,6,0,3,0,0.0
0,0.1020112476721294,56,1,0.3007670578160376,,13,0,0,0,2.0
0,0.3983945174712764,39,0,0.2062630586820307,8124.409787314776,7,0,2,0,0.0
0,0.3074112174282953,62,0,0.3830435933470833,8949.60904478161,10,0,1,0,1.0
0,0.2714478774158837,59,1,0.2651414163783629,,9,0,1,0,0.0
0,0.3251662864184359,54,0,0.3198845337608994,21611.291597270083,6,0,3,0,1.0
0,0.20565241182803978,45,0,0.22715887309310856,10463.698783963768,5,0,1,0,1.0
0,0.22068867915659265,46,1,0.18143989583995948,,8,0,1,0,0.0
0,0.1481106008545505,49,0,0.16380563779882704,4818.523701739986,8,0,4,0,0.0
0,0.10108949553954073,34,0,0.19603036939973442,17676.171613449755,14,0,1,0,1.0
0,0.21245887841683944,51,0,0.18160117786441682,10804.16418776073,7,0,2,0,1.0
0,0.08168456102192398,64,0,0.2679879018596012,8814.85153697992,13,0,0,0,2.0
0,0.23888497238200573,64,0,0.1891654078039005,,4,0,2,0,1.0
0,0.3536601900497733,46,0,0.2183795556990824,14520.717414656989,8,0,0,0,0.0
0,0.47071699665700123,66,1,0.22229267421126472,8062.381619751843,10,0,3,0,3.0
0,0.7674317759540816,78,0,0.34565873559052784,7093.921203396526,10,0,1,0,5.0
0,0.5496659490321159,47,0,0.5917315721573259,5141.149749052982,8,0,3,0,1.0
0,0.2561935935548064,61,0,0.28418207454164895,5769.785211012674,5,0,0,0,1.0
0,0.1506182246336894,21,0,0.21959222041169923,8330.021460546159,3,0,2,0,0.0
0,0.5116341560597866,34,0,0.27438930244083193,,12,0,3,0,0.0
0,0.4968873499005652,53,0,0.39833025682506773,7675.266372121594,4,0,1,0,1.0
0,0.26244395957478817,37,1,0.09805653341053124,11274.464197000972,6,0,0,0,1.0
0,0.23177735708080555,80,0,0.06990937720445564,17365.82481203189,12,0,1,0,3.0
0,0.113162202129017,60,1,0.20201470701492072,11978.657918254985,5,0,2,0,0.0
0,0.35022390654343766,65,0,0.30150465311850816,26551.780393554793,11,0,1,0,1.0
0,0.4204234839228482,51,0,0.29953910465967387,10238.140234514918,9,0,1,0,1.0
0,0.05172732543422645,37,0,0.47429437232950805,,5,0,2,0,1.0
0,0.4378557921417244,44,0,0.2737574012826978,8177.626721727741,15,0,1,0,0.0
0,0.26717393733089245,55,0,0.27069824127864905,26800.14475110264,13,0,2,0,1.0
0,0.265721624034329,43,0,0.5385729716298524,18209.974137331927,7,0,1,0,1.0
0,0.37403607501436037,61,0,0.14169378410394043,4771.020686104494,14,0,2,0,1.0
0,0.1813643756371837,61,0,0.11736332828976781,28425.56473659415,4,0,0,0,1.0
